title,subtitle,
Sisu abre inscrições para mais de 235 mil vagas,"<p class=""text"">
	Começam nesta terça-feira (22) as inscrições do Sistema de Seleção Unificada (Sisu), que vão até sexta-feira (25), na internet. Ao todo, serão ofertadas 235.461 vagas, em 129 instituições públicas de todo o país.
</p>",
Davos 2019: 10 coisas que você talvez não saiba sobre conferência em que Bolsonaro fará estreia internacional,"<p class=""text"">
	Todo mês de janeiro, há quase 50 anos, líderes mundiais, chefes das maiores empresas do mundo e um punhado de celebridades se reúnem em uma pequena cidade montanhosa na Suíça, chamada Davos, para o Fórum Econômico Mundial. O presidente do Brasil, Jair Bolsonaro, participará do encontro, em sua estreia em um evento internacional.
</p>",
"""Sem problemas"", diz Mourão ao fim do 1º dia como presidente","<p class=""text"">
	Em seu primeiro dia como presidente em exercício, o general Hamilton Mourão buscou hoje (21) manter a rotina habitual, inclusive despachando no seu gabinete na vice-presidência, no anexo do Palácio do Planalto. Ele chegou às 9h10, bem-humorado, brincou com os jornalistas que o aguardavam e comemorou a vitória do Flamengo sobre o Bangu por 2 x1.
</p>",
Moro diz que governos não lideravam ações contra corrupção,"<p class=""text"">
	O ministro da Justiça, <strong>Sérgio Moro</strong>, disse nesta terça-feira, 22, em palestra em Davos, na Suíça, que é necessária a liderança do governo federal contra a corrupção e que isso não foi visto em gestões anteriores. Ele defendeu ainda que, da parte do judiciário, muito foi feito contra a corrupção, mas que é preciso mais.
</p>",
,,
Relatório revela mísseis não declarados pela Coreia do Norte,"<p class=""text"">
	Uma das 20 bases ativas de mísseis-balísticos não declaradas pela Coreia do Norte serve como quartel-general para a operação de mísseis, de acordo com um relatório do Centro para Estudos Estratégicos e Internacionais (CEEI) divulgado nesta segunda-feira.
</p>",
Guedes encontra Doria e pede apoio para votar Previdência,"<p class=""text"">
	Hospedados no mesmo hotel em Davos para o Fórum Econômico Mundial, o ministro da Economia, Paulo Guedes, e o govenador de São Paulo, João Doria, acabaram se encontrando e conversando rapidamente sobre a reforma da Previdência.
</p>",
PIB da China tem menor crescimento em 28 anos,"<p class=""text"">
	O PIB chinês cresceu 6,6% ao longo de 2018, revelou o Birô Nacional de Estatísticas na madrugada de hoje. Com isso, o país asiático tem seu menor índice de crescimento no PIB em 28 anos. No quatro trimestre do ano passado, o PIB da China cresceu 6,4% na comparação com o mesmo período de 2017 - no terceiro trimestre de 2018, a alta havia sido de 6,5%. O número está em linha com as previsões feitas pelo jornal americano <em>Wall Street Journal</em> com 13 economistas na última semana.
</p>",
Brexit: Theresa May corre contra o tempo para evitar que Reino Unido deixe a UE sem um acordo,"<p class=""text"">
	Seis dias após ter seu acordo sobre a saída do Reino Unido da União Europeia - o chamado Brexit - rejeitado pelo Parlamento, a primeira-ministra britânica Theresa May se comprometeu a renegociar os termos do pacto e a abolir uma taxa de £65 (R$ 315) que seria cobrada de cidadãos europeus que queiram continuar morando no Reino Unido após a retirada.
</p>",
"As dez habilidades profissionais mais requisitadas nos currículos, segundo o LinkedIn","<p class=""text"">
	Ter um diploma e vários anos de experiência não são, necessariamente, garantia de um bom emprego. A pergunta-chave a ser feita é: o que você sabe fazer? O candidato a uma vaga de emprego deve demonstrar que - além do fato de ser engenheiro, advogado, programador ou relações públicas - tem as habilidades que a empresa esteja buscando.
</p>",
"Após cirurgia, Bolsonaro vai trabalhar no hospital","<p class=""text"">
	O presidente Jair Bolsonaro vai despachar do Hospital Albert Einstein, em São Paulo, após a cirurgia de retirada da bolsa de colostomia, marcada para o dia 28 de janeiro. Segundo o porta-voz da presidência, general Otávio Santana do Rêgo Barros, a Presidência da República montará uma estrutura no hospital em São Paulo, onde Bolsonaro será operado. A primeira-dama, Michelle, acompanhará o marido durante todo o período de internação.
</p>",
VCI capta R$ 327 mi para ampliar rede Hard Rock no Brasil,"<p class=""text"">
	A brasileira Venture Capital Investimentos (VCI), que trouxe a marca Hard Rock no Brasil, captou 327 milhões de reais do fundo KCM, de Cingapura, numa aposta para tentar ampliar no país o conceito de imóveis de propriedade compartilhada.
</p>",
Chinês que editou genes de bebês é demitido de universidade,"<p class=""text"">
	Um cientista chinês responsável pelo que chamou dos primeiros bebês ""editados geneticamente"" do mundo driblou a fiscalização e quebrou diretrizes em uma busca por fama e fortuna, disse a mídia estatal da China nesta segunda-feira, e a universidade onde ele trabalhava anunciou sua demissão.
</p>",
Mourão defende tributação das pensões de viúvas de militares,"<p class=""text"">
	O presidente em exercício, general da reserva Hamilton Mourão, defendeu no início da tarde desta segunda-feira a tributação das pensões de viúvas de militares na reforma da Previdência, bem como um aumento do tempo de contribuição dos militares para 35 anos nas mudanças que deverão ser propostas pelo governo do presidente Jair Bolsonaro.
</p>",
Procurador nega que MP priorize investigação sobre Flávio,"<p class=""text"">
	O procurador-geral de Justiça do Rio de Janeiro, Eduardo Gussem, confirmou nessa segunda que o deputado estadual e senador eleito Flávio Bolsonaro (PSL-RJ) está sendo investigado na esfera cível por movimentações financeiras atípicas detectadas pelo Coaf, e negou que o Ministério Público esteja priorizando e acelerando as apurações contra o parlamentar por ele ser filho do presidente Jair Bolsonaro.
</p>",
"O que é a meningite meningocócica, doença que volta a assombrar após morte suspeita em Pernambuco","<p class=""text"">
	No dia 6 de janeiro, um homem com aproximadamente 40 anos morreu com suspeita de meningite meningocócica. O caso aconteceu no Recife. O paciente, morador da zona rural de Gravatá, no agreste de Pernambuco, deu entrada no Hospital Municipal Doutor Paulo da Veiga Pessoa dois dias antes com febre alta, vômito e rigidez na nuca.
</p>",
Autismo: o jovem com transtorno que desafiou diagnósticos e se formou em medicina,"<p class=""text"">
	No salão de eventos de um prédio de Cuiabá (MT), os balões dourados formam o primeiro nome de Enã Rezende, de 26 anos. No lugar, há itens como chinelos e camisas em homenagem ao rapaz, que colou grau na terça-feira (15). A família não poupou esforços para comemorar a formatura do jovem no curso de medicina.
</p>",
"BNDES libera R$ 3,3 mi para reconstrução do Museu Nacional","<p class=""text"">
	O diretor do <strong>Museu Nacional</strong>, o paleontólogo Alexander Kellner, confirmou na manhã desta segunda-feira, 21, a liberação de R$ 3,3 milhões do <strong>Banco Nacional de Desenvolvimento Econômico e Social</strong> (BNDES) para a reconstrução da instituição, destruída por um incêndio em setembro do ano passado.
</p>",
May apresenta plano B e rejeita atrasar o Brexit,"<p class=""text"">
	A primeira-ministra do Reino Unido, Theresa May, apresentou nesta segunda-feira (21) seu plano B para tentar resolver o impasse parlamentar sobre o Brexit. A premiê propôs voltar a negociar com a União Europeia (UE) sobre a situação na fronteira entre as duas Irlandas e descartou convocar um segundo referendo ou adiar a data de saída do Reino Unido do bloco europeu.
</p>",
Comprador de imóvel de Flávio confirma ter pago em dinheiro,"<p class=""text"">
	O ex-jogador de vôlei de praia Fábio Guerra afirmou nesta segunda-feira, 21, que pagou cerca de R$ 100 mil em dinheiro ao senador eleito Flávio Bolsonaro (PSL-RJ) pela compra de um apartamento na zona sul do Rio de Janeiro, em 2017.
</p>",
Cartas mostram bom período para pôr em prática os planos,"<p class=""text"">
	Semana que vem já estaremos quase dizendo adeus a janeiro. O ano voa. Logo estaremos em 2020. Mas, como temos muitos dias pela frente, que tal organizar a vida, pensamentos, metas e sonhos imediatamente? Ótima semana para arrumar a vida e organizar os planos. E depois de tudo esquematizado, pôr tudo para funcionar. Mexa-se um pouco mais.
</p>",
O estranho caso do homem que se injetou o próprio sêmen,"<p class=""text"">
	Nunca faça algo assim, é arriscado para a sua saúde.
</p>",
"Venezuela receberá 2 mil médicos cubanos, diz Maduro","<p class=""text"">
	A Venezuela irá receber 2 mil médicos cubanos que deixaram o Brasil após disputa entre a ilha comunista e o presidente Jair Bolsonaro.
</p>",
Estrangeiros estranham falta de entrevistas de Bolsonaro,"<p class=""text"">
	Jornalistas de vários países têm questionado a imprensa brasileira sobre o motivo pelo qual o presidente Jair Bolsonaro não dará a tradicional entrevista coletiva que costumam conceder chefes de Estado e de governo quando participam do Fórum Econômico Mundial.
</p>",
"Conheça Bueno Brandão, a cidade das cachoeiras","<p class=""text"">
	A dica deste post é da minha querida amiga Fabíola, que adora passeios que misturam natureza e boa gastronomia.
</p>",
"Por que Bolsonaro também faz ""velha política"" no Congresso","<p class=""text"">
	O presidente <strong>Jair Bolsonaro</strong> foi eleito com o discurso de combate à “velha política”, geralmente relacionada à troca de cargos e a acordos por apoio no <strong>Congresso Nacional</strong>. Agora no Palácio do Planalto, Bolsonaro se vê obrigado a conversar e se aliar a políticos do chamado “Centrão”. Para os cientistas políticos ouvidos pelo <strong>Terra</strong>, não há como governar sem diálogo com deputados e senadores em um presidencialismo de coalizão, como é o caso do sistema brasileiro.
</p>",
Venezuela prende militares que se rebelaram contra Maduro,"<p class=""text"">
	As Forças Armadas da Venezuela afirmaram nesta segunda-feira (21) que um grupo de militares que havia se rebelado contra o governo do presidente Nicolás Maduro foi ""rendido e capturado"", após tentar promover uma insurgência com apoio da população.
</p>",
Bolsonaro: 'Espero que governo da Venezuela mude rápido',"<p class=""text"">
	O presidente Jair Bolsonaro afirmou esperar que a Venezuela ""mude rapidamente de governo"", em declaração feita ao chegar a Davos, onde o brasileiro faz sua estreia internacional durante o Fórum Econômico Mundial.
</p>",
,"<p class=""text"">
	CABO CANAVERAL - O único eclipse lunar total deste ano veio acompanhado de uma ""Superlua de Sangue"" como 'bônus'. Isto acontece quando o satélite natural da Terra está mais próximo do planeta, o que faz com que fique maior e mais brilhante quando visto no céu.
</p>",
Fragatas-de-trindade: a luta para salvar ave brasileira que não consegue construir ninhos em ilha devastada,"<p class=""text"">Por que o Polo Norte Magnético da Terra está migrando do Canadá para a Rússia</p>",
Governo pretende rever acordos de extradição com 25 países,"<p class=""text"">
	BRASÍLIA - Depois de fechar um novo acordo de extradição com a Argentina, o governo do presidente Jair Bolsonaro quer agilizar a finalização de tratados em andamento com outros 25 países. Além disso, o Ministério da Justiça e Segurança Pública manifestou interesse em iniciar contatos com nações com as quais ainda não existe acordo para deixar mais claras as regras de prisão e transferência de pessoas foragidas para outro território.
</p>",
"Flávio quer investigação de promotores do MP por ""vazamento""","<p class=""text"">
	SÃO PAULO - O senador eleito <strong>Flávio Bolsonaro</strong> (PSL-RJ) disse em entrevista à <em>Rede TV</em> exibida neste domingo, 20, que vai pedir para o Conselho Nacional do Ministério Público investigar o vazamento à imprensa de trechos do relatório do Conselho de Controle de Atividades Financeiras (Coaf) que apontou movimentações suspeitas em sua conta bancária.
</p>",
