title,subtitle,,
"Com desfalques na Sul-Americana, Doriva esconde titulares do Santa Cruz","Time não vai contar com Léo Moura, João Paulo e Keno, que voltaram ao Recife; treinador não divulga substitutos para jogo contra Independiente Medellín-COL",,
"Atacante Kazim espera jogo ""muito físico, de porrada"" contra Belgrano","Com experiência em campeonatos internacionais, estrangeiro compara confronto a jogos clássicos do futebol turco. Atleta convoca torcida para lotar Couto Pereira",,
Caldeirão! Chape se prepara para pressão da torcida do Independiente,"Verdão do Oeste recorda apoio dos argentinos no confronto com o River Plate, na temporada passada, também na Sul-Americana, e programa visita ao estádio",,
Joana Neves e Thalita Simplício são recebidas com festa em Natal,Amigos e familiares recebem as medalhistas paralímpicas com muitos aplausos e abraços. Atletas potiguares lembram com emoção dos Jogos do Rio de Janeiro 2016,,
STJD interdita setor da Arena Corinthians após briga no clássico,"Área Norte do estádio, destinada às torcidas organizadas, é fechada em decisão do tribunal nesta terça-feira. Punição já vale para a partida de domingo, pelo Brasileirão",,
Promessa do Santos faz 40 gols em 28 jogos e entra na mira de europeus,"Yuri é atacante e gosta de jogar pelos lados. Como se destacou na Copa Zico, passou a ser observado de perto por Manchester United, City e Arsenal",,
Mogi reage no fim e vence o Defensor na abertura da Liga Sul-Americana,"Equipe brasileira passa maior parte do jogo atrás no placar, mas faz 20 a 6 no último quarto e bate uruguaios por 78 a 72 no Grupo A do torneio de basquete, na Argentina",,
Time do Trujillanos sofre sequestro-relâmpago após jogo na Venezuela,Atletas são ameaçados com granadas e têm objetos de valor roubados ,,
"Presidente nega contato, mas Timão não descarta novo técnico neste ano",Roberto de Andrade diz que não conversou com nenhum treinador e dá força ao trabalho do interino Fábio Carille para tirar a equipe do momento de instabilidade,,
"Com treino no estilo de Tite, Carille faz cinco mudanças no Corinthians","Fagner, Yago, Giovanni Augusto, Marquinhos Gabriel e Romero entram na equipe que enfrenta o Fluminense, nesta quarta-feira, em Itaquera, pela Copa do Brasil",,
Levir monta o time do Flu para encarar o Corinthians com duas novidades,William Matheus e Douglas retornam ao time nas vagas de Giovanni e Henrique Dourado. Técnico comenta necessidade de fazer ao menos um gol nesta quarta,,
"Lugano substitui Maicon, e Ricardo Gomes testa variações no São Paulo","Uruguaio ganha vaga do capitão lesionado. Treinador escala time com mesma base dos últimos jogos, mas faz trocas nas laterais e também usa dois centroavantes",,
Renato reúne grupo do Grêmio e terá conversa em hotel antes de decisão,Técnico irá ouvir jogadores e passar maiores orientações para jogo contra Atlético-PR,,
"Após Londrina, Araraquara vira opção para jogo entre Palmeiras e Cruzeiro",Município do interior paulista surge como concorrente à cidade paranaense para receber partida que não poderá ser realizada na arena alviverde devido a um show,,
Aeroporco! Palmeiras é recebido com festa e corredor humano na Paraíba,Torcida enche aeroporto e carrega elenco nos braços na véspera do jogo contra o Botafogo-PB. Cuca é o mais assediado da delegação alviverde,,
Corinthians perde zagueiro e relaciona 19 jogadores para pegar o Fluminense,"Vilson é vetado da partida desta quarta-feira, pelas oitavas Copa do Brasil. No jogo de ida, fora de casa, Timão ficou no empate em 1 a 1",,
"Peter confirma acordo com a Caixa e ""patrocínio surpresa"" contra o Timão","Flu e banco terão relação experimental até o final do ano. Em acerto a jogo pontual, verba será destinada ao CT. Partidas diante dos paulistas terão a TCL no uniforme",,
"Com Dátolo e Donizete de volta, Galo divulga relacionados para pegar Ponte","Marcelo tem a volta de jogadores importantes, mas não conta com Fred, que não pode jogar a Copa do Brasil pelo Atlético-MG. Primeiro jogo terminou empatado ",,
"Sem Ganso, Sevilla vence o clássico com Betis e encosta no Real Madrid","Meia brasileiro sequer foi relacionado por Sampaolli na vitória por 1 a 0 nesta terça-feira. Equipe chega aos 11 pontos e está na vice-liderança, atrás dos merengues",,
"Mano faz mistério, e time que pega o Botafogo nesta quarta não é divulgado",Cruzeiro venceu a primeira partida das oitavas de final da Copa do Brasil por 5 a 2,,
"Ex-jogador de Flamengo, Vasco e Grêmio, Tita vira caddie no golfe","Campeão mundial e da Libertadores acompanha golfista Oscar Serna no treino para o Aberto do Brasil, que será disputado de quinta a domingo no Campo Olímpico do Rio",,
"Um mês após a Rio 2016, Gay e Bailey trocam as pistas pelo trenó de bobsled","Velocistas americanos vão dar o primeiro passo para entrar no time dos Estados Unidos da modalidade, de olho na Olimpíada de Inverno de 2018",,
"Inter prioriza fuga do Z-4 e preservará mais ""desgastados"" contra o Fortaleza","Comandante irá avaliar condições de atletas para jogo pela Copa do Brasil, na próxima quinta-feira, em meio à sequência de três jogos como visitante em sete dias",,
"Após a Paralimpíada, alemão volta dormindo no bagageiro de avião ","Mathias Mester ficou na quinta colocação no lançamento de dardo da categoria F40/41, para pessoas com baixa estatura, e não levou medalha para a Alemanha",,
"Aubameyang faz dois, e Borussia goleia o Wolfsburg fora de casa ",Atacante é destaque da goleada fora de casa nesta terça-feira. Time de Dortmund supera o Bayern de Munique em número de gols e é líder provisório do Alemão,,
"Coutinho e Firmino se destacam, e Liverpool avança na Copa da Liga","Com assistência do atacante, camisa 10 marca o segundo da vitória dos Reds sobre o Derby County por 3 a 0. Arsenal goleia Notthingham Forest e também se classifica",,
"A pedido de Dorival, auxiliar do Santos é afastado e pode ir para outra função","Marcelo Fernandes, campeão paulista de 2015 como técnico, tinha um problema de relacionamento com o atual treinador do Peixe. Se quiser, ele fica no clube",,
"Curtas, longas, de montanha... Veja como escolher sua prova sem erros","Treinador Gustavo Luz detalha cada distância e, levando em consideração o tempo de treinamento e o momento de cada corredor, mostra a melhor opção para cada um",,
"Pacaembu volta a agradar, e Fla o tem como favorito para jogo com o Santa","Estádio paulista recebeu segundo e terceiro maiores públicos do Rubro-Negro na temporada, nas partidas contra Flu, pelo Carioca, e Figueira, no último domingo",,
"Triatleta agradece a irmão: ""Poderia ter ganho, mas preferiu me ajudar""","Jonathan Brownlee passou mal na reta final de etapa do Circuito Mundial de Triatlo e teve ajuda de Alistair para chegar, em imagem emocionante que rodou o mundo",,
"Agente de Yaya responde Guardiola: ""Ganhou uns jogos e acha que é rei""","Dimitri Seluk diz que vai se desculpar quando catalão ""fizer o mesmo com Pellegrini""",,
"Com o Brasil fora do mapa, argentinos fazem jogo de NBA pela primeira vez","San Lorenzo irá jogar em Toronto contra os Raptors para seguir a expansão da Liga na América Latina, e dirigente cogita até a entrada de uma franquia mexicana na NBA",,
"Pelo Twitter, Inter de Milão revela que Gabigol está relacionado por De Boer","Antes de divulgar lista completa de jogadores para partida contra o Empoli, nesta quarta, time anuncia que brasileiro ficará à disposição do técnico",,
Marcelo Mattos passará por cirurgia,Volante fará procedimento no cruzado anterior e estimativa para recuperação é de,,
"Apesar de não preterir Copa do Brasil, Marcelo estuda poupar referências","Maratona de jogos no Brasileiro vai fazer o treinador do Atlético-MG mudar equipe, podendo preservar Robinho e Rafael Carioca, titulares absolutos, contra a Ponte",,
Arce convoca Romero e Barrios para defender o Paraguai nas eliminatórias,"Em sexto na classificação, seleção albirroja enfrentará Colômbia e Argentina. Corintiano não enfrenta o Atlético-MG, e palmeirense não pega o América-MG",,
"Ex-jogador do PSG detona Ronaldinho: ""Não treinava nenhum dia da semana"" ",Jérôme Leroy afirma que brasileiro se apresentava apenas na véspera das partidas,,
Eles curtiram! Torcida elege Camilo e Sidão como reforços certeiros do Bota,"Em enquete no GloboEsporte.com, internautas avaliam camisa 10 como melhor contratação do time para o Brasileiro. Aquino e Geovane Maranhão estão em baixa",,
Ronaldinho disputará amistoso por time da Terceira Divisão do México,Craque grava depoimento convocando torcedores para jogo festivo do Cinco Estrellas,,
"À procura de solução, Mano herda falhas de Bento e Deivid no Cruzeiro",Problemas defensivos e de compactação vêm desde o início do ano, comentarista analisa o que a Raposa precisa corrigir para reagir e melhorar aproveitamento em casa,
"Após críticas da imprensa, Neymar é defendido por Simeone e Zidane","Técnico do Real Madrid acha que dribles do brasileiro não são provocação, e argentino elogia o atacante do Barcelona: ""Se diverte, canta, dança... e destrói""",,
Invencibilidade de Cuca é a maior do Palmeiras desde 2013, compare séries,Vitória sobre Corinthians aumenta para 10 o número de jogos sem derrota do treinador no comando do Verdão. Maior sequência de seu antecessor havia sido oito,
"Trocas dão errado, Inter sucumbe até para lanterna e deve mudar de novo","Celso Roth indica nova troca de formação após não ter encontrado ""equilíbrio"" em derrota por 1 a 0 para o lanterna América-MG, que mantém Colorado no Z-4",,
"O que mudar para fazer mais gols? Sem criatividade, São Paulo sofre",Ricardo Gomes sinaliza mudança para enfrentar Juventude por obrigação de vitória com dois gols na Copa do Brasil. Nenhum resultado como visitante no ano daria vaga,,
"Opções, prós e contras: o que o Timão pensa sobre a busca do novo técnico","Diretoria do Timão avalia novatos e técnicos experientes para o novo cargo, mas quer esperar trabalho do interino Fábio Carille. Efetivação dele não está descartada",,
"Inspiração em Pelé e filme: conheça Richard, nova aposta do Santos","Richard Luca teve nome inspirado no filme ""A Lagoa Azul"" e ia de Fusca de um lixão, onde morava, para escolinha do Goiás. Sua grande inspiração foi uma fita VHS do Rei",,
Zé Ricardo poupa Diego e mais três de viagem ao Chile, Guerrero volta,"Além dos que vão descansar, Leandro Damião, Gabriel e Donatti ficam fora por problemas físicos. Time treina ainda nesta terça-feira em Santiago, no Chile",
"Rival de Cyborg, Lina Lansberg revela gosto por sangue e por soco na cara","Lutadora pinta as unhas de vermelho para ""combinar"" com o sangue das adversárias, e fala da sensação de ser golpeada com luvinhas do MMA: ""É mais natural e humano""",,
"Camisa 10 e referência nas faltas: com Scarpa, Flu volta a ter cobrador temido","Defendendo o Tricolor, Conca e Thiago Neves foram os últimos a causar preocupação nos adversários. Fã de Ronaldinho Gaúcho, Gustavo já marcou quatro gols em 2016",,
"Brasileiro Sub-20: papa-títulos na base,",Corinthians conquistou cinco Copas São Paulo e uma Copa RS nos últimos 12 anos. Fogão não vence um torneio nacional de juniores desde a Taça BH de 1999,,
Um ponto na tabela e 7 na estatística: as chances de título de Palmeiras e Fla,"As duas equipes têm quase 100% de chances de ir à Libertadores. Na briga contra o rebaixamento, o América-MG tem 99% de chances de cair, e o Internacional, 62%",,
"Lúcio adia fim da carreira na Índia, vê Palmeiras campeão e fala de Seleção","Em entrevista, zagueiro do penta vê com bons olhos rodízio de capitães na Seleção, elogia nova safra de defensores e exalta Liga dos Campeões: “Só perde para a Copa”",,
Sim ou não? Flu e Caixa chegam a dia da assinatura sob clima de incerteza,Cerimônia está marcada para às 11h desta terça-feira e representante do Tricolor vai embarcar para Brasília nas primeiras horas do dia. Parceria pode nem sair do papel ,,
"Volante Yaya Touré, do City, anuncia aposentadoria da Costa do Marfim",Jogador utiliza conta em rede social para agradecer apoio e carinho dos fãs,,
Do Mundial ao novo desafio: relembre fases de Renato e Espinosa no Grêmio,GloboEsporte.com relembra curiosidades e números dos treinadores gremistas ,,
"“Más rico”, Fla volta ao Chile e vê rival histórico em agonia na lanterna da B","Em alta cinco anos após ser humilhado pela ""La U"", Rubro-Negro tem contraste com Cobreloa, vice-campeão da Libertadores de 1981, que deve quatro meses de salário",,
Números da 26ª rodada: paredões Sidão e Denis em situações opostas,"Enquanto o goleiro do Botafogo ajuda sua equipe a alcançar a vitória, o são-paulino escorrega no gol do Atlético-PR. Ricardo Oliveira fica na banheira quatro vezes",,
